ProductKey,OrderDateKey,DueDateKey,ShipDateKey,CustomerKey,SalesOrderNumber,OrderQuantity,SalesAmount
478,20211201,20211213,20211208,15056,SO72072,1,9.99
477,20211201,20211213,20211208,15056,SO72072,1,4.99
222,20211201,20211213,20211208,15056,SO72072,1,34.99
465,20211201,20211213,20211208,15056,SO72072,1,24.49
231,20211201,20211213,20211208,15056,SO72072,1,49.99
355,20211201,20211213,20211208,20567,SO72073,1,2319.99
487,20211201,20211213,20211208,20567,SO72073,1,54.99
353,20211201,20211213,20211208,19364,SO72074,1,2319.99
214,20211201,20211213,20211208,19364,SO72074,1,34.99
225,20211201,20211213,20211208,19364,SO72074,1,8.99
214,20211201,20211213,20211208,11859,SO72075,1,34.99
530,20211201,20211213,20211208,28128,SO72076,1,4.99
484,20211201,20211213,20211208,28128,SO72076,1,7.95
538,20211201,20211213,20211208,27736,SO72077,1,21.49
529,20211201,20211213,20211208,27736,SO72077,1,3.99
222,20211201,20211213,20211208,27736,SO72077,1,34.99
538,20211201,20211213,20211208,27747,SO72078,1,21.49
529,20211201,20211213,20211208,27747,SO72078,1,3.99
214,20211201,20211213,20211208,27747,SO72078,1,34.99
463,20211201,20211213,20211208,27747,SO72078,1,24.49
528,20211201,20211213,20211208,26467,SO72079,1,4.99
535,20211201,20211213,20211208,26467,SO72079,1,24.99
480,20211201,20211213,20211208,26467,SO72079,1,2.29
535,20211201,20211213,20211208,11211,SO72080,1,24.99
528,20211201,20211213,20211208,11211,SO72080,1,4.99
484,20211201,20211213,20211208,11211,SO72080,1,7.95
529,20211201,20211213,20211208,11330,SO72081,1,3.99
540,20211201,20211213,20211208,11330,SO72081,1,32.60
480,20211201,20211213,20211208,11330,SO72081,1,2.29
529,20211201,20211213,20211208,14904,SO72082,1,3.99
540,20211201,20211213,20211208,14904,SO72082,1,32.60
480,20211201,20211213,20211208,14904,SO72082,1,2.29
486,20211201,20211213,20211208,14904,SO72082,1,159.00
225,20211201,20211213,20211208,14904,SO72082,1,8.99
491,20211201,20211213,20211208,14904,SO72082,1,53.99
536,20211201,20211213,20211208,11802,SO72083,1,29.99
480,20211201,20211213,20211208,11802,SO72083,1,2.29
476,20211201,20211213,20211208,18937,SO72084,1,69.99
476,20211201,20211213,20211208,19237,SO72085,1,69.99
476,20211201,20211213,20211208,18991,SO72086,1,69.99
477,20211201,20211213,20211208,24639,SO72087,1,4.99
222,20211201,20211213,20211208,24639,SO72087,1,34.99
477,20211201,20211213,20211208,16988,SO72088,1,4.99
528,20211201,20211213,20211208,15318,SO72089,1,4.99
214,20211201,20211213,20211208,15318,SO72089,1,34.99
528,20211201,20211213,20211208,26377,SO72090,1,4.99
222,20211201,20211213,20211208,26377,SO72090,1,34.99
536,20211201,20211213,20211208,19385,SO72091,1,29.99
485,20211201,20211213,20211208,19385,SO72091,1,21.98
478,20211201,20211213,20211208,19385,SO72091,1,9.99
487,20211201,20211213,20211208,19385,SO72091,1,54.99
477,20211201,20211213,20211208,21869,SO72092,1,4.99
541,20211201,20211213,20211208,29446,SO72093,1,28.99
530,20211201,20211213,20211208,29446,SO72093,1,4.99
480,20211201,20211213,20211208,29446,SO72093,1,2.29
530,20211201,20211213,20211208,12810,SO72094,1,4.99
480,20211201,20211213,20211208,12810,SO72094,1,2.29
355,20211201,20211213,20211208,18878,SO72095,1,2319.99
537,20211201,20211213,20211208,18878,SO72095,1,35.00
528,20211201,20211213,20211208,18878,SO72095,1,4.99
485,20211201,20211213,20211208,18878,SO72095,1,21.98
225,20211201,20211213,20211208,18878,SO72095,1,8.99
587,20211201,20211213,20211208,15433,SO72096,1,769.49
475,20211201,20211213,20211208,15433,SO72096,1,69.99
355,20211201,20211213,20211208,18378,SO72097,1,2319.99
483,20211201,20211213,20211208,18378,SO72097,1,120.00
560,20211201,20211213,20211208,25694,SO72098,1,1214.85
479,20211201,20211213,20211208,25694,SO72098,1,8.99
585,20211201,20211213,20211208,12133,SO72099,1,742.35
214,20211201,20211213,20211208,12133,SO72099,1,34.99
384,20211201,20211213,20211208,27589,SO72100,1,1120.49
489,20211201,20211213,20211208,27589,SO72100,1,53.99
225,20211201,20211213,20211208,27589,SO72100,1,8.99
382,20211201,20211213,20211208,26567,SO72101,1,1120.49
490,20211201,20211213,20211208,26567,SO72101,1,53.99
584,20211201,20211213,20211208,27492,SO72102,1,539.99
477,20211201,20211213,20211208,27492,SO72102,1,4.99
479,20211201,20211213,20211208,27492,SO72102,1,8.99
484,20211201,20211213,20211208,27492,SO72102,1,7.95
386,20211201,20211213,20211208,26591,SO72103,1,1120.49
488,20211201,20211213,20211208,26591,SO72103,1,53.99
384,20211201,20211213,20211208,26653,SO72104,1,1120.49
222,20211201,20211213,20211208,26653,SO72104,1,34.99
599,20211201,20211213,20211208,13024,SO72105,1,539.99
485,20211201,20211213,20211208,13024,SO72105,1,21.98
491,20211201,20211213,20211208,13024,SO72105,1,53.99
361,20211201,20211213,20211208,13974,SO72106,1,2294.99
528,20211201,20211213,20211208,13974,SO72106,1,4.99
537,20211201,20211213,20211208,13974,SO72106,1,35.00
217,20211201,20211213,20211208,13974,SO72106,1,34.99
361,20211201,20211213,20211208,13134,SO72107,1,2294.99
487,20211201,20211213,20211208,13134,SO72107,1,54.99
353,20211201,20211213,20211208,16352,SO72108,1,2319.99
537,20211201,20211213,20211208,16352,SO72108,1,35.00
528,20211201,20211213,20211208,16352,SO72108,1,4.99
480,20211201,20211213,20211208,16352,SO72108,1,2.29
484,20211201,20211213,20211208,16352,SO72108,1,7.95
573,20211201,20211213,20211208,25047,SO72109,1,2384.07
477,20211201,20211213,20211208,25047,SO72109,1,4.99
479,20211201,20211213,20211208,25047,SO72109,1,8.99
237,20211201,20211213,20211208,25047,SO72109,1,49.99
561,20211201,20211213,20211208,15876,SO72110,1,2384.07
488,20211201,20211213,20211208,15876,SO72110,1,53.99
604,20211201,20211213,20211208,22058,SO72111,1,539.99
605,20211201,20211213,20211208,23881,SO72112,1,539.99
479,20211201,20211213,20211208,23881,SO72112,1,8.99
606,20211201,20211213,20211208,24296,SO72113,1,539.99
214,20211201,20211213,20211208,24296,SO72113,1,34.99
606,20211201,20211213,20211208,24331,SO72114,1,539.99
479,20211201,20211213,20211208,24331,SO72114,1,8.99
388,20211201,20211213,20211208,22248,SO72115,1,1120.49
477,20211201,20211213,20211208,22248,SO72115,1,4.99
479,20211201,20211213,20211208,22248,SO72115,1,8.99
386,20211201,20211213,20211208,22111,SO72116,1,1120.49
490,20211201,20211213,20211208,22111,SO72116,1,53.99
388,20211201,20211213,20211208,21941,SO72117,1,1120.49
491,20211201,20211213,20211208,21941,SO72117,1,53.99
580,20211201,20211213,20211208,19125,SO72118,1,1700.99
214,20211201,20211213,20211208,19125,SO72118,1,34.99
581,20211201,20211213,20211208,19321,SO72119,1,1700.99
214,20211201,20211213,20211208,19321,SO72119,1,34.99
382,20211201,20211213,20211208,20895,SO72120,1,1120.49
584,20211201,20211213,20211208,25601,SO72121,1,539.99
214,20211201,20211213,20211208,25601,SO72121,1,34.99
225,20211201,20211213,20211208,25601,SO72121,1,8.99
606,20211201,20211213,20211208,11429,SO72122,1,539.99
479,20211201,20211213,20211208,11429,SO72122,1,8.99
477,20211201,20211213,20211208,11429,SO72122,1,4.99
214,20211201,20211213,20211208,11429,SO72122,1,34.99
605,20211201,20211213,20211208,28516,SO72123,1,539.99
538,20211201,20211213,20211208,28516,SO72123,1,21.49
480,20211201,20211213,20211208,28516,SO72123,1,2.29
584,20211201,20211213,20211208,24056,SO72124,1,539.99
529,20211201,20211213,20211208,24056,SO72124,1,3.99
538,20211201,20211213,20211208,24056,SO72124,1,21.49
473,20211201,20211213,20211208,24056,SO72124,1,63.50
584,20211201,20211213,20211208,24029,SO72125,1,539.99
477,20211201,20211213,20211208,24029,SO72125,1,4.99
479,20211201,20211213,20211208,24029,SO72125,1,8.99
481,20211201,20211213,20211208,24029,SO72125,1,8.99
570,20211201,20211213,20211208,11368,SO72126,1,742.35
541,20211201,20211213,20211208,11368,SO72126,1,28.99
530,20211201,20211213,20211208,11368,SO72126,1,4.99
237,20211201,20211213,20211208,11368,SO72126,1,49.99
467,20211201,20211213,20211208,11368,SO72126,1,24.49
567,20211201,20211213,20211208,14346,SO72127,1,742.35
604,20211201,20211213,20211208,26560,SO72128,1,539.99
479,20211201,20211213,20211208,26560,SO72128,1,8.99
477,20211201,20211213,20211208,26560,SO72128,1,4.99
222,20211201,20211213,20211208,26560,SO72128,1,34.99
465,20211201,20211213,20211208,26560,SO72128,1,24.49
581,20211202,20211214,20211209,22942,SO72129,1,1700.99
222,20211202,20211214,20211209,22942,SO72129,1,34.99
488,20211202,20211214,20211209,22942,SO72129,1,53.99
539,20211202,20211214,20211209,14853,SO72130,1,24.99
529,20211202,20211214,20211209,14853,SO72130,1,3.99
536,20211202,20211214,20211209,18267,SO72131,1,29.99
528,20211202,20211214,20211209,25135,SO72132,1,4.99
480,20211202,20211214,20211209,25135,SO72132,1,2.29
530,20211202,20211214,20211209,27705,SO72133,1,4.99
217,20211202,20211214,20211209,27705,SO72133,1,34.99
476,20211202,20211214,20211209,13670,SO72134,1,69.99
491,20211202,20211214,20211209,13670,SO72134,1,53.99
478,20211202,20211214,20211209,15791,SO72135,1,9.99
477,20211202,20211214,20211209,15791,SO72135,1,4.99
480,20211202,20211214,20211209,15791,SO72135,1,2.29
530,20211202,20211214,20211209,28328,SO72136,1,4.99
587,20211202,20211214,20211209,19447,SO72137,1,769.49
536,20211202,20211214,20211209,19447,SO72137,1,29.99
528,20211202,20211214,20211209,19447,SO72137,1,4.99
479,20211202,20211214,20211209,16730,SO72138,1,8.99
477,20211202,20211214,20211209,16730,SO72138,1,4.99
487,20211202,20211214,20211209,16730,SO72138,1,54.99
589,20211202,20211214,20211209,18026,SO72139,1,769.49
528,20211202,20211214,20211209,18026,SO72139,1,4.99
536,20211202,20211214,20211209,18026,SO72139,1,29.99
480,20211202,20211214,20211209,18026,SO72139,1,2.29
587,20211202,20211214,20211209,14818,SO72140,1,769.49
477,20211202,20211214,20211209,14818,SO72140,1,4.99
478,20211202,20211214,20211209,14818,SO72140,1,9.99
484,20211202,20211214,20211209,14818,SO72140,1,7.95
355,20211202,20211214,20211209,19438,SO72141,1,2319.99
478,20211202,20211214,20211209,19438,SO72141,1,9.99
477,20211202,20211214,20211209,19438,SO72141,1,4.99
222,20211202,20211214,20211209,19438,SO72141,1,34.99
353,20211202,20211214,20211209,19439,SO72142,1,2319.99
485,20211202,20211214,20211209,19439,SO72142,1,21.98
222,20211202,20211214,20211209,19439,SO72142,1,34.99
355,20211202,20211214,20211209,12834,SO72143,1,2319.99
597,20211202,20211214,20211209,16270,SO72144,1,539.99
478,20211202,20211214,20211209,16270,SO72144,1,9.99
477,20211202,20211214,20211209,16270,SO72144,1,4.99
217,20211202,20211214,20211209,16270,SO72144,1,34.99
529,20211202,20211214,20211209,11619,SO72145,1,3.99
528,20211202,20211214,20211209,25904,SO72146,1,4.99
535,20211202,20211214,20211209,25904,SO72146,1,24.99
217,20211202,20211214,20211209,25904,SO72146,1,34.99
463,20211202,20211214,20211209,25904,SO72146,1,24.49
530,20211202,20211214,20211209,12895,SO72147,1,4.99
541,20211202,20211214,20211209,12895,SO72147,1,28.99
222,20211202,20211214,20211209,12895,SO72147,1,34.99
536,20211202,20211214,20211209,11287,SO72148,1,29.99
475,20211202,20211214,20211209,20313,SO72149,1,69.99
467,20211202,20211214,20211209,20313,SO72149,1,24.49
474,20211202,20211214,20211209,28581,SO72150,1,69.99
234,20211202,20211214,20211209,28581,SO72150,1,49.99
478,20211202,20211214,20211209,20471,SO72151,1,9.99
487,20211202,20211214,20211209,20471,SO72151,1,54.99
225,20211202,20211214,20211209,20471,SO72151,1,8.99
476,20211202,20211214,20211209,18524,SO72152,1,69.99
234,20211202,20211214,20211209,18524,SO72152,1,49.99
476,20211202,20211214,20211209,16380,SO72153,1,69.99
489,20211202,20211214,20211209,16380,SO72153,1,53.99
528,20211202,20211214,20211209,14898,SO72154,1,4.99
485,20211202,20211214,20211209,14898,SO72154,1,21.98
478,20211202,20211214,20211209,14898,SO72154,1,9.99
477,20211202,20211214,20211209,14898,SO72154,1,4.99
529,20211202,20211214,20211209,16296,SO72155,1,3.99
539,20211202,20211214,20211209,16296,SO72155,1,24.99
222,20211202,20211214,20211209,16296,SO72155,1,34.99
234,20211202,20211214,20211209,16296,SO72155,1,49.99
225,20211202,20211214,20211209,16296,SO72155,1,8.99
463,20211202,20211214,20211209,29421,SO72156,1,24.49
488,20211202,20211214,20211209,29421,SO72156,1,53.99
541,20211202,20211214,20211209,13534,SO72157,1,28.99
530,20211202,20211214,20211209,13534,SO72157,1,4.99
480,20211202,20211214,20211209,13534,SO72157,1,2.29
530,20211202,20211214,20211209,15634,SO72158,1,4.99
217,20211202,20211214,20211209,15634,SO72158,1,34.99
528,20211202,20211214,20211209,11655,SO72159,1,4.99
537,20211202,20211214,20211209,11655,SO72159,1,35.00
537,20211202,20211214,20211209,11881,SO72160,1,35.00
528,20211202,20211214,20211209,11881,SO72160,1,4.99
485,20211202,20211214,20211209,11881,SO72160,1,21.98
478,20211202,20211214,20211209,11881,SO72160,1,9.99
477,20211202,20211214,20211209,11881,SO72160,1,4.99
473,20211202,20211214,20211209,11881,SO72160,1,63.50
225,20211202,20211214,20211209,12641,SO72161,1,8.99
587,20211202,20211214,20211209,15471,SO72162,1,769.49
474,20211202,20211214,20211209,15471,SO72162,1,69.99
592,20211202,20211214,20211209,16211,SO72163,1,564.99
485,20211202,20211214,20211209,16211,SO72163,1,21.98
359,20211202,20211214,20211209,18393,SO72164,1,2294.99
568,20211202,20211214,20211209,27854,SO72165,1,742.35
484,20211202,20211214,20211209,27854,SO72165,1,7.95
567,20211202,20211214,20211209,29374,SO72166,1,742.35
378,20211202,20211214,20211209,22851,SO72167,1,2443.35
484,20211202,20211214,20211209,22851,SO72167,1,7.95
384,20211202,20211214,20211209,18463,SO72168,1,1120.49
539,20211202,20211214,20211209,18463,SO72168,1,24.99
480,20211202,20211214,20211209,18463,SO72168,1,2.29
225,20211202,20211214,20211209,28135,SO72169,1,8.99
604,20211202,20211214,20211209,28135,SO72169,1,539.99
388,20211202,20211214,20211209,26651,SO72170,1,1120.49
489,20211202,20211214,20211209,26651,SO72170,1,53.99
590,20211202,20211214,20211209,11930,SO72171,1,769.49
474,20211202,20211214,20211209,11930,SO72171,1,69.99
491,20211202,20211214,20211209,11930,SO72171,1,53.99
572,20211202,20211214,20211209,24759,SO72172,1,742.35
477,20211202,20211214,20211209,24759,SO72172,1,4.99
479,20211202,20211214,20211209,24759,SO72172,1,8.99
217,20211202,20211214,20211209,24759,SO72172,1,34.99
574,20211202,20211214,20211209,25040,SO72173,1,2384.07
530,20211202,20211214,20211209,25040,SO72173,1,4.99
541,20211202,20211214,20211209,25040,SO72173,1,28.99
480,20211202,20211214,20211209,25040,SO72173,1,2.29
576,20211202,20211214,20211209,28191,SO72174,1,2384.07
222,20211202,20211214,20211209,28191,SO72174,1,34.99
584,20211202,20211214,20211209,24333,SO72175,1,539.99
479,20211202,20211214,20211209,24333,SO72175,1,8.99
477,20211202,20211214,20211209,24333,SO72175,1,4.99
490,20211202,20211214,20211209,24333,SO72175,1,53.99
225,20211202,20211214,20211209,24333,SO72175,1,8.99
584,20211202,20211214,20211209,24239,SO72176,1,539.99
477,20211202,20211214,20211209,24239,SO72176,1,4.99
479,20211202,20211214,20211209,24239,SO72176,1,8.99
222,20211202,20211214,20211209,24239,SO72176,1,34.99
388,20211202,20211214,20211209,22246,SO72177,1,1120.49
228,20211202,20211214,20211209,22246,SO72177,1,49.99
580,20211202,20211214,20211209,18051,SO72178,1,1700.99
214,20211202,20211214,20211209,18051,SO72178,1,34.99
581,20211202,20211214,20211209,18982,SO72179,1,1700.99
529,20211202,20211214,20211209,18982,SO72179,1,3.99
539,20211202,20211214,20211209,18982,SO72179,1,24.99
488,20211202,20211214,20211209,18982,SO72179,1,53.99
582,20211202,20211214,20211209,18092,SO72180,1,1700.99
539,20211202,20211214,20211209,18092,SO72180,1,24.99
529,20211202,20211214,20211209,18092,SO72180,1,3.99
222,20211202,20211214,20211209,18092,SO72180,1,34.99
467,20211202,20211214,20211209,18092,SO72180,1,24.49
583,20211202,20211214,20211209,19315,SO72181,1,1700.99
490,20211202,20211214,20211209,19315,SO72181,1,53.99
561,20211202,20211214,20211209,13255,SO72182,1,2384.07
479,20211202,20211214,20211209,13255,SO72182,1,8.99
477,20211202,20211214,20211209,13255,SO72182,1,4.99
563,20211202,20211214,20211209,16286,SO72183,1,2384.07
562,20211202,20211214,20211209,13630,SO72184,1,2384.07
482,20211202,20211214,20211209,13643,SO72185,1,8.99
563,20211202,20211214,20211209,13643,SO72185,1,2384.07
231,20211203,20211215,20211210,11253,SO72186,1,49.99
214,20211203,20211215,20211210,11498,SO72187,1,34.99
535,20211203,20211215,20211210,11913,SO72188,1,24.99
483,20211203,20211215,20211210,28616,SO72189,1,120.00
483,20211203,20211215,20211210,13184,SO72190,1,120.00
528,20211203,20211215,20211210,11148,SO72191,1,4.99
214,20211203,20211215,20211210,11148,SO72191,1,34.99
528,20211203,20211215,20211210,25251,SO72192,1,4.99
214,20211203,20211215,20211210,25251,SO72192,1,34.99
478,20211203,20211215,20211210,28958,SO72193,1,9.99
477,20211203,20211215,20211210,28958,SO72193,1,4.99
357,20211203,20211215,20211210,20576,SO72194,1,2319.99
478,20211203,20211215,20211210,20576,SO72194,1,9.99
214,20211203,20211215,20211210,20576,SO72194,1,34.99
357,20211203,20211215,20211210,20552,SO72195,1,2319.99
477,20211203,20211215,20211210,20552,SO72195,1,4.99
478,20211203,20211215,20211210,20552,SO72195,1,9.99
357,20211203,20211215,20211210,13542,SO72196,1,2319.99
478,20211203,20211215,20211210,13542,SO72196,1,9.99
222,20211203,20211215,20211210,13542,SO72196,1,34.99
353,20211203,20211215,20211210,13514,SO72197,1,2319.99
537,20211203,20211215,20211210,13514,SO72197,1,35.00
528,20211203,20211215,20211210,13514,SO72197,1,4.99
217,20211203,20211215,20211210,13514,SO72197,1,34.99
592,20211203,20211215,20211210,21038,SO72198,1,564.99
225,20211203,20211215,20211210,21038,SO72198,1,8.99
480,20211203,20211215,20211210,11314,SO72199,1,2.29
484,20211203,20211215,20211210,11314,SO72199,1,7.95
539,20211203,20211215,20211210,29007,SO72200,1,24.99
529,20211203,20211215,20211210,11262,SO72201,1,3.99
538,20211203,20211215,20211210,11262,SO72201,1,21.49
480,20211203,20211215,20211210,11262,SO72201,1,2.29
484,20211203,20211215,20211210,11262,SO72201,1,7.95
530,20211203,20211215,20211210,28579,SO72202,1,4.99
480,20211203,20211215,20211210,28579,SO72202,1,2.29
530,20211203,20211215,20211210,14079,SO72203,1,4.99
541,20211203,20211215,20211210,14079,SO72203,1,28.99
214,20211203,20211215,20211210,14079,SO72203,1,34.99
538,20211203,20211215,20211210,28058,SO72204,1,21.49
540,20211203,20211215,20211210,16106,SO72205,1,32.60
540,20211203,20211215,20211210,24934,SO72206,1,32.60
540,20211203,20211215,20211210,24937,SO72207,1,32.60
540,20211203,20211215,20211210,15340,SO72208,1,32.60
225,20211203,20211215,20211210,15340,SO72208,1,8.99
540,20211203,20211215,20211210,23802,SO72209,1,32.60
475,20211203,20211215,20211210,19858,SO72210,1,69.99
465,20211203,20211215,20211210,19858,SO72210,1,24.49
478,20211203,20211215,20211210,11331,SO72211,1,9.99
477,20211203,20211215,20211210,11331,SO72211,1,4.99
489,20211203,20211215,20211210,11331,SO72211,1,53.99
225,20211203,20211215,20211210,11331,SO72211,1,8.99
477,20211203,20211215,20211210,16379,SO72212,1,4.99
488,20211203,20211215,20211210,16379,SO72212,1,53.99
528,20211203,20211215,20211210,21577,SO72213,1,4.99
222,20211203,20211215,20211210,21577,SO72213,1,34.99
528,20211203,20211215,20211210,15973,SO72214,1,4.99
217,20211203,20211215,20211210,15973,SO72214,1,34.99
528,20211203,20211215,20211210,15746,SO72215,1,4.99
485,20211203,20211215,20211210,13755,SO72216,1,21.98
477,20211203,20211215,20211210,13755,SO72216,1,4.99
478,20211203,20211215,20211210,13755,SO72216,1,9.99
225,20211203,20211215,20211210,13755,SO72216,1,8.99
485,20211203,20211215,20211210,13375,SO72217,1,21.98
231,20211203,20211215,20211210,13375,SO72217,1,49.99
463,20211203,20211215,20211210,19823,SO72218,1,24.49
485,20211203,20211215,20211210,19823,SO72218,1,21.98
485,20211203,20211215,20211210,16190,SO72219,1,21.98
228,20211203,20211215,20211210,16190,SO72219,1,49.99
535,20211203,20211215,20211210,17854,SO72220,1,24.99
528,20211203,20211215,20211210,17854,SO72220,1,4.99
222,20211203,20211215,20211210,17854,SO72220,1,34.99
539,20211203,20211215,20211210,16471,SO72221,1,24.99
529,20211203,20211215,20211210,16471,SO72221,1,3.99
465,20211203,20211215,20211210,16471,SO72221,1,24.49
538,20211203,20211215,20211210,21045,SO72222,1,21.49
480,20211203,20211215,20211210,21045,SO72222,1,2.29
539,20211203,20211215,20211210,20579,SO72223,1,24.99
477,20211203,20211215,20211210,22532,SO72224,1,4.99
529,20211203,20211215,20211210,24542,SO72225,1,3.99
483,20211203,20211215,20211210,24542,SO72225,1,120.00
529,20211203,20211215,20211210,25499,SO72226,1,3.99
214,20211203,20211215,20211210,25499,SO72226,1,34.99
529,20211203,20211215,20211210,27177,SO72227,1,3.99
465,20211203,20211215,20211210,27177,SO72227,1,24.49
529,20211203,20211215,20211210,24552,SO72228,1,3.99
222,20211203,20211215,20211210,24552,SO72228,1,34.99
530,20211203,20211215,20211210,12319,SO72229,1,4.99
541,20211203,20211215,20211210,29440,SO72230,1,28.99
530,20211203,20211215,20211210,29440,SO72230,1,4.99
480,20211203,20211215,20211210,29440,SO72230,1,2.29
530,20211203,20211215,20211210,27829,SO72231,1,4.99
214,20211203,20211215,20211210,27829,SO72231,1,34.99
541,20211203,20211215,20211210,15353,SO72232,1,28.99
530,20211203,20211215,20211210,15353,SO72232,1,4.99
480,20211203,20211215,20211210,15353,SO72232,1,2.29
486,20211203,20211215,20211210,15353,SO72232,1,159.00
541,20211203,20211215,20211210,26926,SO72233,1,28.99
541,20211203,20211215,20211210,24043,SO72234,1,28.99
480,20211203,20211215,20211210,24043,SO72234,1,2.29
530,20211203,20211215,20211210,28886,SO72235,1,4.99
225,20211203,20211215,20211210,28886,SO72235,1,8.99
214,20211203,20211215,20211210,28886,SO72235,1,34.99
477,20211203,20211215,20211210,11354,SO72236,1,4.99
225,20211203,20211215,20211210,11354,SO72236,1,8.99
479,20211203,20211215,20211210,11354,SO72236,1,8.99
489,20211203,20211215,20211210,11560,SO72237,1,53.99
591,20211203,20211215,20211210,16125,SO72238,1,564.99
477,20211203,20211215,20211210,16125,SO72238,1,4.99
225,20211203,20211215,20211210,16125,SO72238,1,8.99
478,20211203,20211215,20211210,16125,SO72238,1,9.99
353,20211203,20211215,20211210,18829,SO72239,1,2319.99
217,20211203,20211215,20211210,18829,SO72239,1,34.99
363,20211203,20211215,20211210,18849,SO72240,1,2294.99
485,20211203,20211215,20211210,18849,SO72240,1,21.98
231,20211203,20211215,20211210,18849,SO72240,1,49.99
590,20211203,20211215,20211210,15489,SO72241,1,769.49
476,20211203,20211215,20211210,15489,SO72241,1,69.99
225,20211203,20211215,20211210,15489,SO72241,1,8.99
488,20211203,20211215,20211210,15489,SO72241,1,53.99
353,20211203,20211215,20211210,18399,SO72242,1,2319.99
478,20211203,20211215,20211210,18399,SO72242,1,9.99
477,20211203,20211215,20211210,18399,SO72242,1,4.99
355,20211203,20211215,20211210,18437,SO72243,1,2319.99
537,20211203,20211215,20211210,18437,SO72243,1,35.00
528,20211203,20211215,20211210,18437,SO72243,1,4.99
577,20211203,20211215,20211210,27169,SO72244,1,1214.85
572,20211203,20211215,20211210,15661,SO72245,1,742.35
530,20211203,20211215,20211210,15661,SO72245,1,4.99
541,20211203,20211215,20211210,15661,SO72245,1,28.99
479,20211203,20211215,20211210,15661,SO72245,1,8.99
477,20211203,20211215,20211210,15661,SO72245,1,4.99
586,20211203,20211215,20211210,27846,SO72246,1,742.35
479,20211203,20211215,20211210,27846,SO72246,1,8.99
477,20211203,20211215,20211210,27846,SO72246,1,4.99
217,20211203,20211215,20211210,27846,SO72246,1,34.99
564,20211203,20211215,20211210,18158,SO72247,1,2384.07
225,20211203,20211215,20211210,18158,SO72247,1,8.99
574,20211203,20211215,20211210,17811,SO72248,1,2384.07
225,20211203,20211215,20211210,17811,SO72248,1,8.99
214,20211203,20211215,20211210,17811,SO72248,1,34.99
376,20211203,20211215,20211210,22929,SO72249,1,2443.35
479,20211203,20211215,20211210,22929,SO72249,1,8.99
477,20211203,20211215,20211210,22929,SO72249,1,4.99
217,20211203,20211215,20211210,22929,SO72249,1,34.99
376,20211203,20211215,20211210,18337,SO72250,1,2443.35
374,20211203,20211215,20211210,22195,SO72251,1,2443.35
479,20211203,20211215,20211210,22195,SO72251,1,8.99
477,20211203,20211215,20211210,22195,SO72251,1,4.99
225,20211203,20211215,20211210,22195,SO72251,1,8.99
582,20211203,20211215,20211210,22935,SO72252,1,1700.99
477,20211203,20211215,20211210,22935,SO72252,1,4.99
479,20211203,20211215,20211210,22935,SO72252,1,8.99
487,20211203,20211215,20211210,22935,SO72252,1,54.99
361,20211203,20211215,20211210,16620,SO72253,1,2294.99
485,20211203,20211215,20211210,16620,SO72253,1,21.98
359,20211203,20211215,20211210,16351,SO72254,1,2294.99
562,20211203,20211215,20211210,25078,SO72255,1,2384.07
541,20211203,20211215,20211210,25078,SO72255,1,28.99
530,20211203,20211215,20211210,25078,SO72255,1,4.99
487,20211203,20211215,20211210,25078,SO72255,1,54.99
568,20211203,20211215,20211210,11224,SO72256,1,742.35
222,20211203,20211215,20211210,11224,SO72256,1,34.99
577,20211203,20211215,20211210,26295,SO72257,1,1214.85
222,20211203,20211215,20211210,26295,SO72257,1,34.99
574,20211203,20211215,20211210,28250,SO72258,1,2384.07
490,20211203,20211215,20211210,28250,SO72258,1,53.99
576,20211203,20211215,20211210,23113,SO72259,1,2384.07
222,20211203,20211215,20211210,23113,SO72259,1,34.99
605,20211203,20211215,20211210,23887,SO72260,1,539.99
482,20211203,20211215,20211210,23887,SO72260,1,8.99
583,20211203,20211215,20211210,18867,SO72261,1,1700.99
237,20211203,20211215,20211210,18867,SO72261,1,49.99
582,20211203,20211215,20211210,26867,SO72262,1,1700.99
539,20211203,20211215,20211210,26867,SO72262,1,24.99
480,20211203,20211215,20211210,26867,SO72262,1,2.29
386,20211203,20211215,20211210,20955,SO72263,1,1120.49
214,20211203,20211215,20211210,20955,SO72263,1,34.99
225,20211203,20211215,20211210,20955,SO72263,1,8.99
384,20211203,20211215,20211210,28756,SO72264,1,1120.49
477,20211203,20211215,20211210,28756,SO72264,1,4.99
479,20211203,20211215,20211210,28756,SO72264,1,8.99
217,20211203,20211215,20211210,28756,SO72264,1,34.99
384,20211203,20211215,20211210,21052,SO72265,1,1120.49
606,20211203,20211215,20211210,25575,SO72266,1,539.99
572,20211203,20211215,20211210,15129,SO72267,1,742.35
477,20211203,20211215,20211210,15129,SO72267,1,4.99
479,20211203,20211215,20211210,15129,SO72267,1,8.99
487,20211203,20211215,20211210,15129,SO72267,1,54.99
576,20211203,20211215,20211210,13958,SO72268,1,2384.07
606,20211203,20211215,20211210,26547,SO72269,1,539.99
217,20211203,20211215,20211210,26547,SO72269,1,34.99
228,20211203,20211215,20211210,26547,SO72269,1,49.99
604,20211203,20211215,20211210,26922,SO72270,1,539.99
595,20211204,20211216,20211211,13036,SO72271,1,564.99
489,20211204,20211216,20211211,13036,SO72271,1,53.99
225,20211204,20211216,20211211,13036,SO72271,1,8.99
